timestamp,signal,arkb_price,btc_price,nav_estimate,spread_bps,pnl_usd
2026-08-03T20:57:53.514Z,REDEEM,43.9683,77539.42,44.1199,22.97,4039.56
2026-08-03T20:57:54.521Z,REDEEM,44.0301,77581.66,44.1440,14.41,2537.23
2026-08-03T20:57:55.531Z,REDEEM,44.0575,77654.54,44.1854,17.56,3093.86
2026-08-03T20:57:57.550Z,REDEEM,44.0558,77639.38,44.1768,15.99,2818.27
2026-08-03T20:57:58.564Z,CREATE,44.3467,77691.90,44.2067,20.32,3604.12
2026-08-03T20:57:59.577Z,REDEEM,44.0885,77681.77,44.2009,14.04,2475.58
2026-08-03T20:58:00.582Z,CREATE,44.3488,77746.15,44.2376,13.78,2445.29
2026-08-03T20:58:02.593Z,REDEEM,44.0655,77717.53,44.2213,23.83,4199.81
2026-08-03T20:58:03.608Z,CREATE,44.3328,77720.12,44.2228,13.54,2400.54
2026-08-03T20:58:07.642Z,REDEEM,44.1536,77792.76,44.2641,13.58,2398.33
2026-08-03T20:58:08.653Z,CREATE,44.4503,77866.33,44.3059,21.25,3777.61
2026-08-03T20:58:13.694Z,CREATE,44.4893,77889.61,44.3192,27.04,4811.25
2026-08-03T20:58:14.705Z,CREATE,44.4758,77931.59,44.3431,18.59,3306.95
2026-08-03T20:58:15.709Z,REDEEM,44.2160,77996.07,44.3798,25.52,4513.52
2026-08-03T20:58:19.743Z,REDEEM,44.2140,77945.97,44.3513,19.58,3463.23
2026-08-03T20:58:25.813Z,REDEEM,44.2346,77950.06,44.3536,15.45,2733.29
2026-08-03T20:58:26.829Z,REDEEM,44.2231,77936.46,44.3458,16.31,2884.99
2026-08-03T20:58:28.840Z,CREATE,44.4538,77902.48,44.3265,17.37,3089.16
2026-08-03T20:58:29.851Z,REDEEM,44.1473,77891.53,44.3203,27.66,4884.35
2026-08-03T20:58:30.861Z,REDEEM,44.2316,77965.36,44.3623,18.09,3200.65
2026-08-03T20:58:31.869Z,REDEEM,44.2530,77961.09,44.3599,12.73,2253.00
2026-08-03T20:58:33.897Z,REDEEM,44.2810,78051.72,44.4114,17.99,3187.24
2026-08-03T20:58:34.909Z,CREATE,44.5129,78013.35,44.3896,16.44,2926.65
2026-08-03T20:58:35.923Z,CREATE,44.4850,78009.81,44.3876,10.60,1885.77
2026-08-03T20:58:37.932Z,CREATE,44.4354,77885.89,44.3171,15.36,2729.58
2026-08-03T20:58:38.942Z,REDEEM,44.1399,77820.64,44.2799,20.24,3573.15
2026-08-03T20:58:39.947Z,REDEEM,44.1230,77798.74,44.2675,21.25,3750.79
2026-08-03T20:58:40.961Z,CREATE,44.4444,77811.10,44.2745,27.02,4803.52
2026-08-03T20:58:48.028Z,REDEEM,44.2225,77950.84,44.3540,18.29,3235.47
2026-08-03T20:58:51.050Z,CREATE,44.4861,77878.65,44.3130,27.73,4934.86
2026-08-03T20:58:52.057Z,REDEEM,44.2240,77913.77,44.3329,13.21,2337.00
2026-08-03T20:58:55.087Z,CREATE,44.4542,77851.44,44.2975,24.05,4275.68
2026-08-03T20:58:58.118Z,CREATE,44.4708,77929.27,44.3418,17.76,3158.42
2026-08-03T20:58:59.127Z,CREATE,44.5123,77987.85,44.3751,19.59,3487.12
2026-08-03T20:59:02.148Z,REDEEM,44.1247,77846.77,44.2948,27.03,4770.74
2026-08-03T20:59:04.173Z,REDEEM,44.1418,77851.80,44.2977,23.81,4203.67
2026-08-03T20:59:05.185Z,REDEEM,44.1165,77808.12,44.2728,23.92,4220.44
2026-08-03T20:59:06.196Z,REDEEM,44.1182,77791.08,44.2631,21.36,3769.59
2026-08-03T20:59:08.211Z,CREATE,44.4364,77823.24,44.2814,23.66,4206.22
2026-08-03T20:59:13.268Z,CREATE,44.4112,77805.89,44.2716,20.20,3587.66
2026-08-03T20:59:14.273Z,CREATE,44.3444,77764.21,44.2478,10.47,1857.39
2026-08-03T20:59:17.299Z,CREATE,44.3889,77839.85,44.2909,10.78,1914.44
2026-08-03T20:59:21.343Z,CREATE,44.5874,78055.63,44.4137,27.79,4955.98
2026-08-03T20:59:24.374Z,CREATE,44.5113,78028.80,44.3984,14.09,2508.67
2026-08-03T20:59:32.448Z,CREATE,44.6042,78221.90,44.5083,10.23,1824.81
2026-08-03T20:59:33.457Z,REDEEM,44.4214,78254.85,44.5270,12.37,2197.61
2026-08-03T20:59:37.497Z,CREATE,44.7217,78293.88,44.5492,27.41,4903.91
2026-08-03T20:59:42.535Z,CREATE,44.5528,78079.48,44.4272,16.94,3019.75
2026-08-03T20:59:43.547Z,CREATE,44.5361,78007.49,44.3863,22.41,3993.03
2026-08-03T20:59:46.574Z,CREATE,44.5557,78081.65,44.4285,17.31,3084.20
2026-08-03T20:59:48.588Z,REDEEM,44.2934,78113.26,44.4464,23.07,4087.13
2026-08-03T20:59:51.602Z,REDEEM,44.2925,78102.61,44.4404,21.91,3881.89
2026-08-03T20:59:54.632Z,CREATE,44.5461,78115.06,44.4475,10.85,1933.65
2026-08-03T20:59:55.639Z,CREATE,44.6048,78128.81,44.4553,22.30,3978.09
2026-08-03T21:00:00.689Z,CREATE,44.5189,78027.70,44.3978,15.95,2839.52
2026-08-03T21:00:01.695Z,REDEEM,44.1993,77985.77,44.3739,27.96,4944.04
2026-08-03T21:00:02.705Z,CREATE,44.5392,78024.70,44.3961,20.92,3727.40
2026-08-03T21:00:04.718Z,CREATE,44.5148,78008.50,44.3868,17.50,3116.50
2026-08-03T21:00:05.728Z,CREATE,44.4999,78034.35,44.4015,10.82,1925.72
2026-08-03T21:00:06.736Z,REDEEM,44.2521,77964.63,44.3619,13.37,2367.43
2026-08-03T21:00:07.748Z,CREATE,44.5029,77919.54,44.3362,26.25,4672.90
2026-08-03T21:00:09.759Z,REDEEM,44.2408,77994.43,44.3788,19.74,3493.76
2026-08-03T21:00:10.767Z,CREATE,44.4610,77952.42,44.3549,12.57,2236.27
2026-08-03T21:00:12.789Z,CREATE,44.4637,77917.65,44.3351,17.67,3142.14
2026-08-03T21:00:17.830Z,REDEEM,44.2364,77914.60,44.3334,10.51,1859.61
2026-08-03T21:00:18.839Z,REDEEM,44.1844,77954.34,44.3560,27.32,4828.16
2026-08-03T21:00:22.867Z,REDEEM,44.2562,78044.67,44.4074,22.69,4016.54
2026-08-03T21:00:23.874Z,REDEEM,44.3304,78088.23,44.4322,11.56,2050.24
2026-08-03T21:00:24.877Z,REDEEM,44.2503,78023.65,44.3955,21.33,3775.95
2026-08-03T21:00:28.917Z,CREATE,44.5372,77965.80,44.3625,28.04,4994.92
2026-08-03T21:00:30.931Z,REDEEM,44.1967,77921.33,44.3372,20.32,3592.49
2026-08-03T21:00:31.942Z,CREATE,44.4343,77864.45,44.3049,17.87,3175.81
2026-08-03T21:00:34.963Z,CREATE,44.3549,77754.82,44.2425,14.04,2491.51
2026-08-03T21:00:35.968Z,CREATE,44.3770,77699.44,44.2110,26.20,4650.39
2026-08-03T21:00:36.972Z,REDEEM,44.1286,77761.43,44.2463,15.22,2686.31
2026-08-03T21:00:37.979Z,CREATE,44.3811,77713.71,44.2191,25.29,4489.16
2026-08-03T21:00:38.986Z,REDEEM,44.0625,77704.94,44.2141,22.89,4034.25
2026-08-03T21:00:41.008Z,REDEEM,44.0501,77671.12,44.1949,21.37,3765.13
2026-08-03T21:00:42.015Z,CREATE,44.3016,77601.65,44.1553,21.76,3856.84
2026-08-03T21:00:43.027Z,CREATE,44.2449,77542.72,44.1218,16.52,2923.61
2026-08-03T21:00:44.038Z,CREATE,44.2958,77610.78,44.1605,19.27,3414.64
2026-08-03T21:00:48.067Z,CREATE,44.2164,77468.54,44.0796,19.66,3476.79
2026-08-03T21:00:49.079Z,CREATE,44.1856,77441.16,44.0640,16.22,2867.38
2026-08-03T21:00:51.093Z,REDEEM,43.9728,77524.00,44.1112,19.95,3509.83
2026-08-03T21:00:52.098Z,CREATE,44.2597,77527.43,44.1131,21.87,3872.47
2026-08-03T21:00:55.110Z,REDEEM,44.0094,77551.42,44.1268,15.20,2676.42
2026-08-03T21:00:57.125Z,REDEEM,43.9932,77512.57,44.1047,13.86,2439.55
2026-08-03T21:00:58.134Z,CREATE,44.1993,77454.20,44.0714,17.64,3118.12
2026-08-03T21:00:59.143Z,CREATE,44.1946,77479.52,44.0858,13.29,2349.01
2026-08-03T21:01:01.164Z,REDEEM,43.9993,77561.76,44.1326,18.81,3310.00
2026-08-03T21:01:07.217Z,REDEEM,43.9384,77494.76,44.0945,24.00,4218.47
2026-08-03T21:01:10.237Z,CREATE,44.2220,77480.14,44.0862,19.43,3436.97
2026-08-03T21:01:13.261Z,REDEEM,44.0544,77629.56,44.1712,15.05,2652.74
2026-08-03T21:01:17.303Z,CREATE,44.3156,77710.51,44.2173,10.88,1929.40
2026-08-03T21:01:20.330Z,CREATE,44.3462,77681.00,44.2005,21.62,3834.93
2026-08-03T21:01:21.343Z,CREATE,44.3433,77737.23,44.2325,13.71,2431.13
2026-08-03T21:01:29.423Z,CREATE,44.4483,77850.14,44.2967,22.87,4065.87
2026-08-03T21:01:30.432Z,CREATE,44.4196,77835.08,44.2882,18.33,3256.76
2026-08-03T21:01:32.455Z,REDEEM,44.1873,77934.61,44.3448,24.14,4266.20
2026-08-03T21:01:34.479Z,CREATE,44.5043,78001.00,44.3826,16.08,2862.55
2026-08-03T21:01:37.504Z,CREATE,44.4930,77912.99,44.3325,24.87,4426.08
2026-08-03T21:01:40.511Z,CREATE,44.5033,77989.55,44.3761,17.34,3086.65
2026-08-03T21:01:41.523Z,REDEEM,44.2263,78008.08,44.3866,24.75,4378.36
2026-08-03T21:01:48.582Z,CREATE,44.5114,78050.87,44.4109,11.28,2009.17
2026-08-03T21:01:49.597Z,CREATE,44.5581,78044.78,44.4075,22.59,4026.63
2026-08-03T21:01:50.606Z,REDEEM,44.2567,78009.20,44.3872,18.04,3193.37
2026-08-03T21:01:52.623Z,CREATE,44.5015,77993.94,44.3786,16.38,2914.98
2026-08-03T21:01:53.632Z,REDEEM,44.1936,77965.89,44.3626,26.73,4725.25
2026-08-03T21:01:55.653Z,CREATE,44.5331,78034.83,44.4018,18.24,3248.35
2026-08-03T21:01:57.673Z,REDEEM,44.2759,78029.14,44.3986,16.27,2881.39
2026-08-03T21:01:58.681Z,REDEEM,44.2877,78058.68,44.4154,17.38,3079.17
2026-08-03T21:02:00.706Z,REDEEM,44.3312,78087.83,44.4320,11.31,2006.35
2026-08-03T21:02:03.734Z,CREATE,44.5398,78102.30,44.4402,11.07,1971.76
2026-08-03T21:02:04.743Z,CREATE,44.5045,78036.64,44.4028,11.56,2058.12
2026-08-03T21:02:07.773Z,CREATE,44.4941,78001.51,44.3829,13.72,2441.79
2026-08-03T21:02:09.797Z,CREATE,44.4804,77949.94,44.3535,17.27,3072.78
2026-08-03T21:02:14.838Z,CREATE,44.5248,78032.31,44.4004,16.70,2973.39
2026-08-03T21:02:16.853Z,CREATE,44.5786,78082.05,44.4287,22.40,3995.04
2026-08-03T21:02:19.884Z,CREATE,44.5809,78094.14,44.4356,21.38,3812.90
2026-08-03T21:02:21.900Z,REDEEM,44.2774,78065.24,44.4191,20.53,3636.22
2026-08-03T21:02:23.924Z,CREATE,44.5661,78135.20,44.4589,12.79,2279.23
2026-08-03T21:02:24.934Z,CREATE,44.5879,78179.81,44.4843,11.95,2131.47
2026-08-03T21:02:25.945Z,REDEEM,44.2953,78102.53,44.4403,21.28,3770.82
2026-08-03T21:02:26.947Z,CREATE,44.5919,78158.84,44.4724,15.56,2774.64
2026-08-03T21:02:28.962Z,CREATE,44.5856,78177.80,44.4832,11.70,2086.36
2026-08-03T21:02:29.968Z,CREATE,44.6123,78201.33,44.4966,14.68,2619.48
2026-08-03T21:02:30.975Z,CREATE,44.6115,78185.65,44.4876,16.53,2949.15
2026-08-03T21:02:36.012Z,CREATE,44.6534,78204.30,44.4982,23.56,4207.61
2026-08-03T21:02:37.020Z,REDEEM,44.3533,78166.96,44.4770,16.46,2919.90
2026-08-03T21:02:41.059Z,CREATE,44.5397,78066.37,44.4198,15.67,2791.73
2026-08-03T21:02:42.069Z,REDEEM,44.2948,78125.10,44.4532,24.26,4298.53
2026-08-03T21:02:45.094Z,REDEEM,44.3747,78245.08,44.5215,21.60,3834.30
2026-08-03T21:02:47.109Z,REDEEM,44.4099,78335.62,44.5730,25.24,4483.01
2026-08-03T21:02:48.118Z,CREATE,44.7310,78409.87,44.6152,14.64,2619.30
2026-08-03T21:02:51.149Z,CREATE,44.7210,78361.73,44.5878,18.56,3319.91
2026-08-03T21:02:58.209Z,REDEEM,44.4920,78498.36,44.6656,27.52,4897.82
2026-08-03T21:03:05.269Z,REDEEM,44.4911,78361.46,44.5877,10.31,1835.69
2026-08-03T21:03:06.281Z,REDEEM,44.5176,78432.60,44.6282,13.44,2393.95
2026-08-03T21:03:07.291Z,CREATE,44.8137,78453.62,44.6401,27.58,4944.14
2026-08-03T21:03:09.310Z,CREATE,44.7923,78448.67,44.6373,23.43,4198.22
2026-08-03T21:03:11.326Z,CREATE,44.6623,78310.20,44.5585,11.99,2141.54
2026-08-03T21:03:15.367Z,CREATE,44.7873,78433.34,44.6286,24.27,4348.39
2026-08-03T21:03:16.376Z,REDEEM,44.4872,78400.88,44.6101,16.20,2883.28
2026-08-03T21:03:19.404Z,CREATE,44.8125,78472.57,44.6509,24.90,4463.95
2026-08-03T21:03:22.422Z,CREATE,44.7609,78433.80,44.6288,18.28,3273.33
2026-08-03T21:03:23.427Z,CREATE,44.7568,78412.13,44.6165,20.13,3604.54
2026-08-03T21:03:25.445Z,CREATE,44.7736,78487.17,44.6592,14.30,2561.48
2026-08-03T21:03:27.458Z,REDEEM,44.4882,78386.97,44.6022,14.21,2528.23
2026-08-03T21:03:29.478Z,CREATE,44.7054,78395.57,44.6071,10.72,1917.54
2026-08-03T21:03:33.520Z,REDEEM,44.4888,78463.18,44.6456,23.77,4229.72
2026-08-03T21:03:36.557Z,REDEEM,44.5783,78516.77,44.6760,10.56,1883.05
2026-08-03T21:03:37.560Z,CREATE,44.8536,78557.16,44.6990,23.28,4177.09
2026-08-03T21:03:39.574Z,REDEEM,44.5993,78569.49,44.7060,12.56,2239.82
2026-08-03T21:03:40.576Z,CREATE,44.8221,78539.50,44.6890,18.48,3313.41
2026-08-03T21:03:42.599Z,REDEEM,44.5408,78463.31,44.6456,12.15,2164.70
2026-08-03T21:03:43.608Z,CREATE,44.7436,78435.66,44.6299,14.18,2537.02
2026-08-03T21:03:45.624Z,REDEEM,44.5029,78505.22,44.6695,25.96,4621.04
2026-08-03T21:03:47.638Z,CREATE,44.8138,78583.22,44.7139,11.04,1979.25
2026-08-03T21:03:50.671Z,REDEEM,44.6383,78699.18,44.7798,20.28,3621.22
2026-08-03T21:03:52.688Z,CREATE,44.9115,78709.51,44.7857,16.80,3018.15
2026-08-03T21:03:54.705Z,CREATE,44.9105,78683.56,44.7709,19.88,3570.41
2026-08-03T21:04:01.772Z,REDEEM,44.6338,78683.74,44.7710,19.34,3453.08
2026-08-03T21:04:05.816Z,CREATE,44.9503,78813.53,44.8449,12.22,2196.80
2026-08-03T21:04:06.827Z,CREATE,44.9487,78785.76,44.8291,15.40,2768.58
2026-08-03T21:04:07.833Z,CREATE,44.9953,78844.87,44.8627,18.27,3288.54
2026-08-03T21:04:09.858Z,REDEEM,44.7869,78944.74,44.9196,18.22,3264.38
2026-08-03T21:04:10.869Z,REDEEM,44.8083,78965.18,44.9312,16.05,2876.10
2026-08-03T21:04:13.898Z,CREATE,45.0793,78994.50,44.9479,17.97,3241.09
2026-08-03T21:04:15.913Z,CREATE,45.0092,78895.42,44.8915,14.94,2689.90
2026-08-03T21:04:18.935Z,REDEEM,44.7411,78904.16,44.8965,23.29,4167.47
2026-08-03T21:04:19.941Z,REDEEM,44.7811,78889.36,44.8880,12.53,2244.54
2026-08-03T21:04:21.954Z,REDEEM,44.7388,78909.01,44.8992,24.43,4372.20
2026-08-03T21:04:22.967Z,CREATE,45.0686,78985.71,44.9429,16.72,3013.34
2026-08-03T21:04:23.976Z,CREATE,45.0405,78970.27,44.9341,12.41,2236.38
2026-08-03T21:04:24.987Z,CREATE,45.0232,78895.02,44.8913,18.11,3261.94
2026-08-03T21:04:28.016Z,REDEEM,44.7005,78855.97,44.8690,26.26,4694.46
2026-08-03T21:04:34.078Z,REDEEM,44.6866,78770.84,44.8206,18.59,3322.97
2026-08-03T21:04:35.089Z,CREATE,44.9574,78823.30,44.8505,12.55,2257.26
2026-08-03T21:04:36.103Z,CREATE,45.0210,78847.19,44.8641,23.70,4267.45
2026-08-03T21:04:37.113Z,REDEEM,44.7358,78883.54,44.8847,21.87,3913.81
2026-08-03T21:04:38.118Z,REDEEM,44.7896,78953.51,44.9245,18.74,3357.91
2026-08-03T21:04:39.125Z,REDEEM,44.7575,78877.03,44.8810,16.22,2904.75
2026-08-03T21:04:41.143Z,REDEEM,44.7750,78874.82,44.8798,12.04,2157.06
2026-08-03T21:04:42.153Z,CREATE,45.0062,78891.90,44.8895,14.72,2649.12
2026-08-03T21:04:44.175Z,REDEEM,44.8396,79012.67,44.9582,15.08,2705.10
2026-08-03T21:04:46.188Z,CREATE,45.0913,79039.67,44.9736,14.91,2689.82
2026-08-03T21:04:49.219Z,REDEEM,44.8612,79045.89,44.9771,14.47,2597.34
2026-08-03T21:04:51.242Z,CREATE,45.1232,79045.02,44.9766,21.32,3848.36
2026-08-03T21:04:54.267Z,CREATE,45.1665,79163.11,45.0438,15.97,2885.96
2026-08-03T21:04:56.272Z,REDEEM,44.9018,79143.67,45.0327,17.80,3196.56
2026-08-03T21:04:57.284Z,REDEEM,44.8984,79122.59,45.0208,15.90,2854.71
2026-08-03T21:05:01.332Z,CREATE,45.1112,78999.39,44.9507,24.45,4411.88
2026-08-03T21:05:06.377Z,REDEEM,44.7852,78922.21,44.9067,15.77,2824.70
2026-08-03T21:05:10.426Z,CREATE,44.9769,78872.48,44.8784,10.65,1916.28
2026-08-03T21:05:11.432Z,REDEEM,44.7311,78849.41,44.8653,18.60,3327.15
2026-08-03T21:05:12.443Z,CREATE,44.9668,78774.29,44.8226,20.90,3759.62
2026-08-03T21:05:16.487Z,CREATE,44.9300,78695.59,44.7778,22.72,4082.73
2026-08-03T21:05:17.489Z,REDEEM,44.6418,78737.20,44.8015,24.31,4340.61
2026-08-03T21:05:24.541Z,CREATE,45.0353,78835.90,44.8576,28.34,5104.95
2026-08-03T21:05:25.549Z,CREATE,44.9806,78834.91,44.8571,16.27,2927.21
2026-08-03T21:05:28.571Z,REDEEM,44.7731,78909.12,44.8993,16.81,3009.75
2026-08-03T21:05:30.585Z,REDEEM,44.7460,78908.17,44.8988,22.72,4066.93
2026-08-03T21:05:32.603Z,REDEEM,44.6858,78822.95,44.8503,25.35,4530.26
2026-08-03T21:05:40.668Z,CREATE,44.8416,78558.14,44.6996,20.47,3671.28
2026-08-03T21:05:43.697Z,CREATE,44.9164,78691.45,44.7754,20.20,3628.78
2026-08-03T21:05:46.718Z,CREATE,44.9078,78699.58,44.7801,17.25,3097.93
2026-08-03T21:05:52.769Z,REDEEM,44.7513,78845.18,44.8629,13.56,2428.08
2026-08-03T21:05:53.781Z,CREATE,44.9879,78773.08,44.8219,25.76,4635.83
2026-08-03T21:06:02.862Z,CREATE,45.0716,78949.57,44.9223,21.96,3959.17
2026-08-03T21:06:03.869Z,CREATE,45.1207,79025.63,44.9656,23.24,4194.49
2026-08-03T21:06:06.894Z,REDEEM,44.7694,78987.10,44.9437,27.46,4917.90
2026-08-03T21:06:07.901Z,CREATE,45.0963,78992.63,44.9468,21.98,3965.35
2026-08-03T21:06:08.907Z,CREATE,45.0375,78943.75,44.9190,15.11,2721.98
2026-08-03T21:06:10.929Z,REDEEM,44.8744,79045.18,44.9767,11.46,2057.38
2026-08-03T21:06:12.948Z,CREATE,45.0968,79064.33,44.9876,13.00,2345.92
2026-08-03T21:06:21.025Z,REDEEM,44.8563,79063.71,44.9873,17.81,3195.77
2026-08-03T21:06:24.051Z,CREATE,45.2121,79158.78,45.0413,26.67,4822.83
2026-08-03T21:06:26.069Z,CREATE,45.1355,79115.27,45.0166,15.15,2735.41
2026-08-03T21:06:32.125Z,CREATE,45.1894,79163.36,45.0440,21.03,3800.46
2026-08-03T21:06:35.151Z,REDEEM,44.9338,79142.94,45.0323,10.60,1905.18
2026-08-03T21:06:37.166Z,CREATE,45.1793,79174.01,45.0500,17.44,3152.33
2026-08-03T21:06:39.182Z,REDEEM,44.8618,79136.98,45.0289,25.83,4635.05
2026-08-03T21:06:41.202Z,REDEEM,44.8933,79158.37,45.0411,21.53,3866.95
2026-08-03T21:06:42.208Z,REDEEM,44.9117,79157.44,45.0406,17.33,3113.20
2026-08-03T21:06:43.219Z,CREATE,45.1816,79212.24,45.0718,13.12,2371.10
2026-08-03T21:06:44.225Z,REDEEM,44.9880,79284.33,45.1128,16.39,2948.76
2026-08-03T21:06:45.229Z,CREATE,45.2333,79240.24,45.0877,21.04,3807.32
2026-08-03T21:06:46.239Z,REDEEM,45.0061,79292.33,45.1173,13.38,2408.11
2026-08-03T21:06:47.253Z,CREATE,45.2570,79230.16,45.0820,27.58,4993.35
2026-08-03T21:06:49.274Z,REDEEM,44.9400,79259.10,45.0984,23.84,4286.22
2026-08-03T21:06:50.284Z,CREATE,45.2549,79312.14,45.1286,16.73,3028.53
2026-08-03T21:06:51.289Z,REDEEM,44.9720,79284.80,45.1130,19.98,3593.87
2026-08-03T21:06:52.298Z,CREATE,45.2642,79317.10,45.1314,18.16,3288.73
2026-08-03T21:06:53.306Z,REDEEM,44.9433,79238.58,45.0868,20.53,3690.44
2026-08-03T21:06:54.308Z,REDEEM,44.9269,79236.42,45.0855,23.89,4293.98
2026-08-03T21:06:57.335Z,REDEEM,44.9659,79315.62,45.1306,25.22,4535.40
2026-08-03T21:06:58.343Z,CREATE,45.2106,79254.64,45.0959,14.17,2563.41
2026-08-03T21:07:00.363Z,REDEEM,44.9140,79200.22,45.0649,22.20,3987.81
2026-08-03T21:07:01.371Z,REDEEM,44.8773,79138.69,45.0299,22.59,4055.13
2026-08-03T21:07:02.379Z,CREATE,45.2169,79209.61,45.0703,21.28,3848.10
2026-08-03T21:07:03.389Z,CREATE,45.1758,79169.79,45.0476,17.21,3109.85
2026-08-03T21:07:04.401Z,REDEEM,44.8391,79108.35,45.0127,27.25,4888.23
2026-08-03T21:07:06.418Z,CREATE,45.1623,79065.22,44.9881,27.46,4960.74
2026-08-03T21:07:09.448Z,REDEEM,44.7870,78975.37,44.9370,22.07,3953.26
2026-08-03T21:07:11.470Z,CREATE,45.0607,79006.13,44.9545,12.36,2227.05
2026-08-03T21:07:18.547Z,CREATE,45.0643,78886.91,44.8867,28.30,5101.43
2026-08-03T21:07:20.562Z,REDEEM,44.7441,78806.30,44.8408,10.24,1833.21
2026-08-03T21:07:21.572Z,CREATE,45.0044,78812.86,44.8445,24.37,4387.04
2026-08-03T21:07:25.602Z,REDEEM,44.7576,78973.85,44.9361,28.41,5086.21
2026-08-03T21:07:30.651Z,CREATE,45.0303,78904.32,44.8966,18.52,3335.92
2026-08-03T21:07:31.650Z,CREATE,45.0108,78849.88,44.8656,21.08,3795.68
2026-08-03T21:07:32.659Z,CREATE,44.9988,78911.25,44.9005,10.61,1910.44
2026-08-03T21:07:34.671Z,CREATE,45.0879,78994.93,44.9481,19.84,3578.20
2026-08-03T21:07:35.680Z,REDEEM,44.7965,79043.83,44.9759,28.60,5125.04
2026-08-03T21:07:38.704Z,REDEEM,44.9139,79130.53,45.0253,13.45,2416.93
2026-08-03T21:07:39.711Z,CREATE,45.1920,79114.08,45.0159,27.86,5036.66
2026-08-03T21:07:42.740Z,REDEEM,44.9277,79194.26,45.0615,18.41,3307.88
2026-08-03T21:07:43.748Z,CREATE,45.1773,79172.74,45.0493,17.17,3102.07
2026-08-03T21:07:45.765Z,CREATE,45.1551,79070.39,44.9911,25.21,4553.03
2026-08-03T21:07:46.775Z,CREATE,45.1430,79067.93,44.9897,22.82,4121.23
2026-08-03T21:07:47.789Z,CREATE,45.1255,79102.56,45.0094,14.53,2622.78
2026-08-03T21:07:48.797Z,CREATE,45.1027,79083.39,44.9984,11.90,2146.90
2026-08-03T21:07:51.828Z,REDEEM,44.8689,79064.86,44.9879,15.16,2720.07
2026-08-03T21:07:52.838Z,REDEEM,44.8652,79096.75,45.0060,19.99,3587.68
2026-08-03T21:07:54.855Z,CREATE,45.1735,79094.56,45.0048,26.23,4740.04
2026-08-03T21:07:55.863Z,REDEEM,44.8548,79052.50,44.9809,16.73,3001.67
2026-08-03T21:08:00.918Z,REDEEM,44.8952,79072.22,44.9921,10.25,1840.56
2026-08-03T21:08:01.926Z,CREATE,45.1930,79142.23,45.0319,24.51,4431.54
2026-08-03T21:08:05.965Z,CREATE,45.1425,79055.45,44.9826,24.30,4387.58
2026-08-03T21:08:06.976Z,REDEEM,44.8367,79007.75,44.9554,15.11,2710.66
2026-08-03T21:08:07.982Z,REDEEM,44.8322,79028.95,44.9675,18.79,3369.30
2026-08-03T21:08:08.992Z,CREATE,45.0974,78998.05,44.9499,21.55,3886.63
2026-08-03T21:08:09.992Z,REDEEM,44.8140,78962.91,44.9299,14.50,2599.18
2026-08-03T21:08:13.016Z,CREATE,45.0850,79032.05,44.9692,14.47,2610.03
2026-08-03T21:08:14.027Z,REDEEM,44.8275,79071.35,44.9916,25.18,4514.77
2026-08-03T21:08:16.045Z,CREATE,45.2024,79149.31,45.0360,25.71,4648.90
2026-08-03T21:08:18.063Z,REDEEM,44.9338,79233.20,45.0837,21.96,3946.87
2026-08-03T21:08:20.083Z,CREATE,45.3043,79306.19,45.1252,28.44,5154.30
2026-08-03T21:08:25.138Z,REDEEM,45.0456,79461.01,45.2133,25.82,4651.55
2026-08-03T21:08:27.164Z,REDEEM,45.0131,79418.11,45.1889,27.62,4973.67
2026-08-03T21:08:28.172Z,REDEEM,45.0661,79458.06,45.2116,20.91,3770.17
2026-08-03T21:08:29.173Z,REDEEM,45.1289,79526.98,45.2509,15.70,2833.39
2026-08-03T21:08:30.185Z,REDEEM,45.1671,79585.46,45.2841,14.57,2633.20
2026-08-03T21:08:31.193Z,REDEEM,45.1679,79578.46,45.2801,13.53,2444.04
2026-08-03T21:08:34.219Z,REDEEM,45.1753,79634.91,45.3123,18.96,3426.01
2026-08-03T21:08:37.239Z,REDEEM,45.1482,79517.40,45.2454,10.23,1847.53
2026-08-03T21:08:39.251Z,CREATE,45.4197,79629.73,45.3093,13.14,2386.70
2026-08-03T21:08:40.267Z,REDEEM,45.1739,79678.75,45.3372,24.76,4474.22
2026-08-03T21:08:42.288Z,CREATE,45.4520,79686.81,45.3418,13.09,2379.47
2026-08-03T21:08:49.352Z,REDEEM,45.2047,79663.25,45.3284,16.04,2899.46
2026-08-03T21:08:50.360Z,CREATE,45.4277,79619.13,45.3033,16.23,2949.73
2026-08-03T21:08:53.390Z,CREATE,45.4689,79713.63,45.3571,13.43,2443.31
2026-08-03T21:08:54.401Z,REDEEM,45.2241,79699.73,45.3491,16.33,2954.32
2026-08-03T21:08:56.418Z,CREATE,45.4589,79663.03,45.3283,17.60,3199.70
2026-08-03T21:08:58.441Z,CREATE,45.5423,79724.64,45.3633,28.25,5145.74
2026-08-03T21:08:59.455Z,REDEEM,45.2200,79739.50,45.3718,22.21,4016.57
2026-08-03T21:09:04.490Z,REDEEM,45.3222,79882.74,45.4533,17.61,3192.25
2026-08-03T21:09:07.520Z,REDEEM,45.3010,79826.10,45.4211,15.19,2752.93
2026-08-03T21:09:09.536Z,REDEEM,45.2849,79784.63,45.3975,13.54,2452.80
2026-08-03T21:09:10.543Z,REDEEM,45.2048,79729.97,45.3664,24.36,4405.41
